Resort,Location,Link,Open Pistes km,Slope Condition,Open Lifts,Depth of snow in resortat 1840 metres,Depth of snow on upper runsat 2488 metres,Last snowfall in resort,Last snowfall in ski area,New snow in resort (past 24h),New snow in ski area (past 24h),Runs down to resort (open today / total),Runs down to (altitude),Condition of runs down to resort,Surface area of pistes,Number of local pistes,Pistes covered by lift pass (regional),Number of lifts in ski area,Runs floodlit today until,Length of floodlit runs,Altitude of cross-country runs,Cross-country ski trail floodlit today until,Floodlit cross-country trails (km open / total),"Cross-country trails, dogs permitted (open / total)",Tel. for cross-country ski info,Snow Park condition,Snow park floodlighting,Snowboard facilities floodlit today until,Tel. for fun park info,Vertical difference of all runs (today / total),Transportation to starting point,Fully open,Floodlit today (open / total),Toboggan hire available,Tel. for tobogganing info,Winter walking paths from (altitude),Number of snow shoe trails open today,Conditions/events on the trails,Depth of snow in resortat 1620 metres,Depth of snow on upper runsat 2900 metres,Depth of snow in resortat 1500 metres,Depth of snow on upper runs,Depth of snow in resortat 1800 metres,Depth of snow on upper runsat 2700 metres,Depth of snow in resortat 1200 metres,Depth of snow on upper runsat 2540 metres,Depth of snow in resortat 1560 metres,Depth of snow in resortat 1822 metres,Depth of snow in resortat 1050 metres,Depth of snow on upper runsat 2061 metres,Depth of snow in resortat 1473 metres,Depth of snow on upper runsat 2600 metres,Depth of snow in resortat 1714 metres,Depth of snow in resortat 1572 metres,Depth of snow on upper runsat 3600 metres,Depth of snow in resortat 1274 metres,Depth of snow on upper runsat 2230 metres,Depth of snow in resortat 1220 metres,Depth of snow on upper runsat 2730 metres,Depth of snow on upper runsat 2590 metres,Depth of snow in resortat 1300 metres,Depth of snow on upper runsat 2000 metres,Depth of snow on upper runsat 3020 metres,Depth of snow in resortat 1353 metres,Depth of snow on upper runsat 1964 metres,Depth of snow in resortat 1815 metres,Depth of snow in resortat 1812 metres,Depth of snow in resortat 1450 metres,Depth of snow on upper runsat 2350 metres,Depth of snow in resortat 1444 metres,Depth of snow on upper runsat 2961 metres,Depth of snow in resortat 900 metres,Depth of snow in resortat 1950 metres,Depth of snow on upper runsat 2500 metres,Depth of snow in resortat 1068 metres,Depth of snow on upper runsat 1946 metres,Depth of snow in resortat 520 metres,Depth of snow on upper runsat 2227 metres,Depth of snow in resortat 1000 metres,Depth of snow in resortat 1350 metres,Depth of snow on upper runsat 3330 metres,Depth of snow in resortat 519 metres,Depth of snow on upper runsat 1600 metres,Depth of snow in resortat 1030 metres,Depth of snow on upper runsat 1460 metres,Depth of snow in resortat 1650 metres,Depth of snow in resortat 1100 metres,Depth of snow in resortat 1411 metres,Depth of snow in resortat 1474 metres,Depth of snow on upper runsat 2783 metres,Depth of snow in resortat 1290 metres,Depth of snow on upper runsat 2593 metres,Depth of snow in resortat 800 metres,Depth of snow in resort,Depth of snow on upper runsat 2720 metres,Depth of snow in resortat 1090 metres,Depth of snow on upper runsat 2262 metres,Depth of snow in resortat 1920 metres,Depth of snow on upper runsat 2225 metres,Depth of snow on upper runsat 1922 metres,Depth of snow on upper runsat 2076 metres,Depth of snow on upper runsat 1630 metres,Depth of snow in resortat 1330 metres,Depth of snow in resortat 630 metres,Depth of snow on upper runsat 1800 metres,Depth of snow on upper runsat 1725 metres,Depth of snow in resortat 1284 metres,Depth of snow in resortat 1466 metres,Depth of snow in resortat 1035 metres,Depth of snow on upper runsat 1634 metres,Depth of snow in resortat 1040 metres,Depth of snow in resortat 1175 metres,Depth of snow on upper runsat 2250 metres,Depth of snow in resortat 1600 metres,Depth of snow on upper runsat 1583 metres,Depth of snow in resortat 1158 metres,Depth of snow in resortat 1322 metres,Depth of snow on upper runsat 2554 metres,Depth of snow in resortat 1166 metres,Depth of snow in resortat 2000 metres,Depth of snow in resortat 1420 metres,Depth of snow on upper runsat 2170 metres,Depth of snow in resortat 0 metres,Depth of snow on upper runsat 1260 metres,Depth of snow on upper runsat 1726 metres,Depth of snow on upper runsat 1850 metres,Depth of snow in resortat 1440 metres,Depth of snow on upper runsat 1660 metres,Depth of snow on upper runsat 1570 metres,Depth of snow in resortat 1256 metres,Depth of snow on upper runsat 1901 metres,Depth of snow on upper runsat 1485 metres,Depth of snow on upper runsat 1550 metres,Depth of snow in resortat 1457 metres,Depth of snow in resortat 920 metres,Depth of snow on upper runsat 1365 metres,Depth of snow in resortat 1150 metres,Depth of snow on upper runsat 1863 metres,Depth of snow in resortat 840 metres,Depth of snow on upper runsat 1200 metres,Depth of snow on upper runsat 1250 metres,Depth of snow in resortat 1340 metres,Depth of snow on upper runsat 1590 metres,Depth of snow in resortat 884 metres,Depth of snow on upper runsat 1500 metres,Depth of snow in resortat 1265 metres,Depth of snow on upper runsat 1496 metres,Depth of snow in resortat 1400 metres,Depth of snow on upper runsat 1580 metres,Depth of snow in resortat 850 metres,Depth of snow on upper runsat 1680 metres,Depth of snow in resortat 650 metres,Depth of snow on upper runsat 1180 metres,Depth of snow in resortat 1061 metres,Depth of snow on upper runsat 1396 metres,Depth of snow in resortat 1283 metres,Depth of snow on upper runsat 1380 metres,Depth of snow in resortat 1135 metres,Depth of snow on upper runsat 1856 metres,Depth of snow on upper runsat 1050 metres,Depth of snow in resortat 860 metres,Depth of snow on upper runsat 1385 metres,Depth of snow on upper runsat 1420 metres,Depth of snow on upper runsat 3200 metres,Depth of snow in resortat 998 metres,Depth of snow in resortat 1020 metres,Depth of snow on upper runsat 1000 metres,Depth of snow on upper runsat 1887 metres,Depth of snow on upper runsat 2050 metres,Depth of snow on upper runsat 2483 metres,Depth of snow in resortat 1010 metres,Depth of snow on upper runsat 2352 metres,Depth of snow in resortat 595 metres,Depth of snow on upper runsat 2174 metres,Depth of snow in resortat 825 metres,Depth of snow on upper runsat 1080 metres,Depth of snow on upper runsat 1346 metres,Depth of snow in resortat 1716 metres,Depth of snow in resortat 1660 metres,Depth of snow in resortat 1706 metres,Depth of snow in resortat 1805 metres,Depth of snow in resortat 1809 metres,Depth of snow in resortat 1687 metres,Depth of snow in resortat 1380 metres,Depth of snow in resortat 1700 metres,Depth of snow on upper runsat 1900 metres,Depth of snow in resortat 1221 metres,Depth of snow in resortat 1769 metres,Depth of snow in resortat 1670 metres,Depth of snow on upper runsat 2400 metres,Depth of snow in resortat 925 metres,Depth of snow on upper runsat 1228 metres,Depth of snow on upper runsat 1100 metres,Depth of snow on upper runsat 1300 metres,Depth of snow in resortat 790 metres,Depth of snow in resortat 1263 metres,Depth of snow on upper runsat 1950 metres,Depth of snow in resortat 1044 metres,Depth of snow on upper runsat 1170 metres,Depth of snow in resortat 1227 metres,Depth of snow on upper runsat 1350 metres,Depth of snow on upper runsat 2340 metres,Depth of snow on upper runsat 2360 metres,Depth of snow in resortat 940 metres,Depth of snow on upper runsat 1093 metres,Depth of snow in resortat 875 metres,Depth of snow on upper runsat 2123 metres,Depth of snow on upper runsat 2300 metres,Depth of snow in resortat 430 metres,Depth of snow in resortat 1154 metres,Depth of snow in resortat 706 metres,Depth of snow on upper runsat 1360 metres,Depth of snow on upper runsat 0 metres,Depth of snow in resortat 1480 metres,Depth of snow in resortat 713 metres,Depth of snow in resortat 1250 metres,Depth of snow in resortat 465 metres,Depth of snow on upper runsat 1650 metres,Depth of snow in resortat 972 metres,Depth of snow on upper runsat 1030 metres,Depth of snow on upper runsat 2640 metres,Depth of snow in resortat 1550 metres,Depth of snow on upper runsat 2200 metres,Depth of snow in resortat 1373 metres,Depth of snow on upper runsat 2552 metres,Depth of snow on upper runsat 1450 metres,Depth of snow in resortat 1750 metres,Depth of snow on upper runsat 2270 metres,Depth of snow in resortat 1230 metres,Depth of snow in resortat 740 metres,Depth of snow in resortat 930 metres,Depth of snow on upper runsat 1470 metres,Installations open from,Installations open until,Start of season:,End of season:,Adult: 17-65,Young person:,Children: 10-16,Seniors  65,Adult:,Children:,Seniors,Adult: 1947-1998,Young person: 1999-2008,Children: 2009-2016,Adult: 18,Young person: 13-17,Children: 6-12,Seniors  64,Adult: 20-61,Young person: 16-19,Children: 6-15,Seniors  62,Adult: 1998/1960,Young person: 1999/2007,Children: 2008/2017,Seniors  1959,Adult: 18-99,Young person: 12-17,Children: 6-11,Adult: 18-64,Children: 6-10,Adult: 1945-1996,Young person: 1997-2006,Children: 2007-2014,Adult: 20-63,Adult: 21-63,Young person: 16-20,Adult: 20,Adult: 20-99,Seniors  60,Adult: 1959-1998,Young person: 1999-2007,Children: 2008-2017,Seniors  1946-1958,Adult: 16,Adult: 1959-1997,Young person: 1998-2007,Seniors  1958-1923,Adult: 1960-2003,Young person: 2004-2007,Adult: 1958-1997,Young person: 1998-2005,Children: 2006-2015,Seniors  1944-1957,Seniors  1944-1956,Adult: 25-64,Young person: 16-24,Children: 5-15,Adult: 20-60,Adult: 25-63,Adult: 1960-1998,Seniors  1920-1959,Adult: 18-63,Adult: 20-65,Seniors  66,Adult: 26-64,Young person: 16-25,Seniors  65-74,Adult: 1958-2001,Young person: 2002-2006,Children: 2007-2015,Seniors  1945-1957,Children: 6-16,Adult: 16-99,Young person: 6-15,Seniors  64/65,Adult: 21,Children: 9-15,Young person: 17-19,Children: 8-16,Adult: 18-100,Young person: 10-17,Children: 0-9,Young person: 16,Children: 6,Adult: 2002,Young person: 2003-2006,Children: 2007-2016,Adult: 18-65,Children: 0-15,Young person: 16-18,Seniors  65-100,Young person: 6,Children: 0-16,Young person: 13-18,Children: 6-13,Children: -16,Children: 0-5,Adult: 17,Young person: -16,Adult: 21-64,Young person: 17-20,Children: 9-16,Young person: 20,Children: 20,Young person: 14-17,Children: 16
Blatten-Belalp,['Blatten-Belalp – Valais'],https://snow.myswitzerland.com//snow_reports/blatten-belalp-81/#piste,"10.9/44.8 kmPistes, no info",no infoSlope condition,6/10Lifts open,,,05.12.2023,2 days ago,0 cm,0 cm,0/3,–,closed,–,33,–,0,–,0.0 km,–,–,0.0/0 km,0.0/0.0 km,027 921 65 10,open,–,-,,0/1145 m,,0%,0/0 km,,027 921 65 10,2094 m (altitude),0,Passable,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,–,–,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,09:00 hr,16:00 hr,16.12.2023,01.04.2024,,,,,,,from 69.- CHF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,from 69.- CHF,from 58.- CHF,from 35.- CHF,,,,,,,,,,,,,,,,,,,
Sörenberg,['Sörenberg – Lucerne - Lake Lucerne Region'],https://snow.myswitzerland.com//snow_reports/soerenberg-107/#piste,"10.2/55.1 kmPistes, good",goodSlope condition,5/14Lifts open,,,3 days ago,3 days ago,0 cm,0 cm,0/0,,,1.50 km²,31,53 km,17,–,0.0 km,1000-1300 m (altitude),–,0.0/0.0 km,0.0/0.0 km,+41 (0)41 488 16 13,closed,–,-,+41 (0)41 488 16 13,0/300 m,,–,0/3.0 km,,+41 (0)41 488 16 13,–,3,Good,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,145 cm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45 cm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,08:30 hr,16:30 hr,08.12.2023,10.12.2023,,,,,,,,,,,,,,,,–,–,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,–,,,,,,,,,,,,–,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Arolla Espace Dent-Blanche,['Arolla – Valais'],https://snow.myswitzerland.com//snow_reports/arolla-espace-dent-blanche-144/#piste,"10.1/35.5 kmPistes, no info",no infoSlope condition,4/6Lifts open,,,today,today,9 cm,11 cm,3/4,–,good,0.49 km²,17,47 km,0,–,0.0 km,–,–,0.0/0 km,0.0/0 km,,,,,,0/0 m,–,100%,0/0 km,,,–,2,Good,,,,–,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,–,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,09:00 hr,16:00 hr,16.12.2023,14.04.2024,,36.- CHF,,,46.- CHF,30.- CHF,36.- CHF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tschappina-Heinzenberg,['Tschappina (Heinzenberg) – Graubünden'],https://snow.myswitzerland.com//snow_reports/tschappina-heinzenberg-58/#piste,"10.0/25.0 kmPistes, no info",no infoSlope condition,4/4Lifts open,,,yesterday,yesterday,5 cm,5 cm,,–,closed,0.00 km²,8,25 km,0,–,–,,,,,,,,,,,,,,,,–,0,No notification,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,–,–,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,09:00 hr,16:00 hr,23.12.2023,01.04.2024,,36.- CHF,,,36.- CHF,22.- CHF,36.- CHF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Le Pâquier - Crêt-du-Puy,['Neuchâtel – Jura & Three-Lakes'],https://snow.myswitzerland.com//snow_reports/le-paquier-cret-du-puy-196/#piste,"10.0/10.0 kmPistes, good",goodSlope condition,2/2Lifts open,,,06.11.2023,06.11.2023,10 cm,20 cm,2/2,–,good,0.02 km²,3,0 km,0,22:00 hr,1.0 km,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30 cm,50 cm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,09:00 hr,16:30 hr,01.11.2023,30.04.2024,,25.- CHF,,,28.- CHF,18.- CHF,–,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
La Dôle - Jura sur Léman,['La Dôle – Canton of Vaud'],https://snow.myswitzerland.com//snow_reports/la-dole-jura-sur-leman-357/,,There are no current reports available,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,09:00 hr,16:45 hr,09.12.2023,31.03.2024,,–,,,–,–,–,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
La Fouly,['La Fouly – Valais'],https://snow.myswitzerland.com//snow_reports/la-fouly-141/#piste,"9.8/15.0 kmPistes, no info",no infoSlope condition,4/4Lifts open,,,yesterday,yesterday,0 cm,0 cm,4/6,–,no info,–,13,15 km,15,–,0.6 km,–,–,0.0/0 km,0.0/0 km,,,,,,0/0 m,–,100%,0.60.6 km,,,,,,,,,–,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,–,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,09:30 hr,16:30 hr,22.12.2023,07.04.2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43.- CHF,34.- CHF,28.- CHF,34.- CHF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Obersaxen Mundaun,['Obersaxen Mundaun – Graubünden'],https://snow.myswitzerland.com//snow_reports/obersaxen-mundaun-64/#piste,"9.5/112.0 kmPistes, no info",no infoSlope condition,3/15Lifts open,,,yesterday,yesterday,5 cm,12 cm,3/9,–,no info,–,49,120 km,17,–,0.0 km,1079 m (altitude),–,2.6/2.6 km,0.0/0 km,,closed,–,-,,0/0 m,–,100%,0/0 km,,,–,0,No notification,,,,–,,,,,,,,,,,,,,,,,,,–,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,09:30 hr,15:30 hr,15.12.2023,01.04.2024,,,,57.- CHF,,,,,,,,48.- CHF,28.- CHF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63.- CHF,,,,,,,,,,,,,,,,,,
Ebenalp-Horn,['Wasserauen Ebenalp – Eastern Switzerland / Liechtenstein'],https://snow.myswitzerland.com//snow_reports/ebenalp-horn-50/#piste,"9.0/10.0 kmPistes, good",goodSlope condition,7/7Lifts open,,,2 days ago,yesterday,0 cm,10 cm,1/1,845 m (altitude),good,0.30 km²,10,–,–,–,2.0 km,,,,,,,,,,,,,,,,1590 m (altitude),1,Good,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25 cm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95 cm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,08:45 hr,16:15 hr,02.12.2023,01.04.2024,,29.- CHF,,,35.- CHF,25.- CHF,35.- CHF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mörlialp - Giswil,['Giswil-Mörlialp – Lucerne - Lake Lucerne Region'],https://snow.myswitzerland.com//snow_reports/moerlialp-giswil-23/#piste,"9.0/12.0 kmPistes, good",goodSlope condition,6/8Lifts open,,,yesterday,yesterday,5 cm,5 cm,2/2,1350 m (altitude),good,9.80 km²,10,14 km,8,–,–,1350-1460 m (altitude),–,0/0.0 km,0.0/0.0 km,0416752228,,,,,200/200 m,,100%,0/2.0 km,,+41 (0)41 675 22 28,–,1,Good,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50 cm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80 cm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,09:00 hr,16:00 hr,08.12.2023,17.03.2024,,,,,,,,,,,,,,,,35.- CHF,13.- CHF,,,,,,,,,,,,,,,,,,45.- CHF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38.- CHF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Rigi,['Rigi – Lucerne - Lake Lucerne Region'],https://snow.myswitzerland.com//snow_reports/rigi-21/#piste,"9.0/10.4 kmPistes, good",goodSlope condition,10/10Lifts open,,,2 days ago,2 days ago,0 cm,0 cm,0/0,,,–,13,20 km,0,–,0.0 km,1440-1660 m (altitude),–,0.0/0.0 km,0.0/0.0 km,+41 (0)41 399 87 87,,,,,0/1400 m,,–,0/0 km,,+41 (0)41 399 87 87,1320 m (altitude),6,Good,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40 cm,50 cm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,09:00 hr,16:30 hr,02.12.2023,03.03.2024,,,,,78.- CHF,,78.- CHF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39.- CHF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,- CHF,,,,,,,,,,,,,,,,,
Jaun - Dorf,['Jaun - Dorf – Region of Fribourg'],https://snow.myswitzerland.com//snow_reports/jaun-dorf-89/#piste,"8.9/25.1 kmPistes, closed",closedSlope condition,2/4Lifts open,,,04.12.2023,02.12.2023,0 cm,0 cm,3/8,–,good,0.20 km²,17,25 km,4,–,1.3 km,1015-1080 m (altitude),–,0.0/40.0 km,0.0/0 km,,,,,,550/550 m,–,100%,0/0 km,,,–,5,Passable,,,,,,,,,,,15 cm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30 cm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,09:00 hr,16:15 hr,08.12.2023,10.03.2024,,,,40.- CHF,44.- CHF,,,,,,,,,,,,28.- CHF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.- CHF,,,,,,,,,,,,,,,,
Braunwald,['Braunwald – Eastern Switzerland / Liechtenstein'],https://snow.myswitzerland.com//snow_reports/braunwald-115/#piste,"8.5/26.0 kmPistes, no info",no infoSlope condition,5/12Lifts open,,,n/a,02.12.2023,–,10 cm,0/0,,,0.94 km²,10,30 km,2,–,0.0 km,560-1560 m (altitude),–,0.0/0.0 km,0.0/0.0 km,+41 (0)55 653 65 65,,,,,0/303 m,–,0%,0/3.0 km,,+41 (0)55 653 65 65,1256 m (altitude),0,Closed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30 cm,50 cm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,08:30 hr,16:30 hr,09.12.2023,17.03.2024,,,,,,,,,,,,,,44.- CHF,,,,,,,,,,,,,,,,,,,,54.- CHF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44.- CHF,27.- CHF,,,,,,,,,,,,,,,,,,,,,,
Habkern,['Habkern – Bern Region'],https://snow.myswitzerland.com//snow_reports/habkern-97/#piste,"8.0/8.0 kmPistes, good-fair",good-fairSlope condition,2/2Lifts open,,,05.12.2023,05.12.2023,0 cm,0 cm,3/4,1200 m (altitude),good / fair,2.00 km²,4,0 km,0,–,0.0 km,1560-1605 m (altitude),–,0.0/0.0 km,0.0/0.0 km,+41 (0)79 602 71 08,no info,–,-,,80/80 m,–,0%,0/0 km,,033 843 12 78,1200 m (altitude),2,Good,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55 cm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75 cm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10:00 hr,16:30 hr,01.12.2023,30.04.2024,,- CHF,,,35.- CHF,24.- CHF,–,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Rossberg Oberwil i.S.,['Oberwil i.S. – Bern Region'],https://snow.myswitzerland.com//snow_reports/rossberg-oberwil-is-224/#piste,"7.0/7.0 kmPistes, Sat/Sun only",Sat/Sun onlySlope condition,2/3Lifts open,,,yesterday,yesterday,0 cm,0 cm,1/1,900 m (altitude),good / fair,10.00 km²,3,7 km,3,–,–,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15 cm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50 cm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,09:30 hr,16:00 hr,02.12.2023,31.03.2024,,,,,,,37.- CHF,,,,,,,,,,,,,,,,,,,,,,,,,,35.- CHF,37.- CHF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.- CHF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bergbahnen Splügen,['Splügen – Graubünden'],https://snow.myswitzerland.com//snow_reports/bergbahnen-spluegen-84/#piste,"6.4/30.0 kmPistes, no info",no infoSlope condition,7/7Lifts open,,,today,today,1 cm,4 cm,3/4,–,good,–,15,30 km,6,–,0.0 km,–,–,0.0/0 km,0.0/0 km,,,,,,0/0 m,–,50%,2.52.5 km,,,–,0,Passable,,,,–,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,–,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,08:30 hr,16:00 hr,23.12.2023,01.04.2024,,,,,,,,,,,,37.- CHF,15.- CHF,47.- CHF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.- CHF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
