resort,location,status_pistes_km,slope_condition,open_lifts,link,Length of floodlit runs,Runs floodlit today until,Last snowfall in resort,Last snowfall in ski area,New snow in resort (past 24h),New snow in ski area (past 24h),Number of lifts in ski area,Pistes covered by lift pass (regional),Number of local pistes,Surface area of pistes,Runs down to (altitude),Condition of runs down to resort,Number of snow shoe trails open today,Conditions/events on the trails,Winter walking paths from (altitude),Runs down to resort (open today / total),Fully open,Tel. for tobogganing info,Toboggan hire available,Floodlit today (open / total),Transportation to starting point,Vertical difference of all runs (today / total),Tel. for cross-country ski info,"Cross-country trails, dogs permitted (open / total)",Floodlit cross-country trails (km open / total),Cross-country ski trail floodlit today until,Altitude of cross-country runs,Snowboard facilities floodlit today until,Tel. for fun park info,Snow Park condition,Snow park floodlighting,Depth of snow on upper runs,Depth of snow in resort at 1050 metres,Depth of snow in resort at 1200 metres,Depth of snow in resort at 1000 metres,Depth of snow in resort at 1560 metres,Depth of snow in resort at 1350 metres,Depth of snow on upper runs at 1600 metres,Depth of snow in resort at 1500 metres,Depth of snow in resort at 900 metres,Depth of snow in resort at 1300 metres,Depth of snow on upper runs at 2250 metres,Depth of snow in resort at 1800 metres,Depth of snow in resort,Depth of snow in resort at 1100 metres,Depth of snow in resort at 800 metres,Depth of snow on upper runs at 1200 metres,Depth of snow on upper runs at 1000 metres,Depth of snow in resort at 1400 metres,Depth of snow on upper runs at 1250 metres,Depth of snow on upper runs at 2500 metres,Depth of snow on upper runs at 2000 metres,Depth of snow in resort at 1353 metres,Depth of snow in resort at 1175 metres,Depth of snow on upper runs at 2200 metres,Depth of snow on upper runs at 2350 metres,Depth of snow on upper runs at 2600 metres,Depth of snow on upper runs at 1550 metres,Depth of snow on upper runs at 2262 metres,Depth of snow in resort at 1090 metres,Depth of snow on upper runs at 2540 metres,Depth of snow on upper runs at 1500 metres,Depth of snow in resort at 1340 metres,Depth of snow in resort at 1822 metres,Depth of snow in resort at 1650 metres,Depth of snow on upper runs at 1420 metres,Depth of snow on upper runs at 1850 metres,Depth of snow in resort at 1480 metres,Depth of snow on upper runs at 1950 metres,Depth of snow on upper runs at 3020 metres,Depth of snow on upper runs at 1922 metres,Depth of snow on upper runs at 2174 metres,Depth of snow on upper runs at 1964 metres,Depth of snow in resort at 1227 metres,Depth of snow on upper runs at 1630 metres,Depth of snow in resort at 595 metres,Depth of snow on upper runs at 2640 metres,Depth of snow on upper runs at 1800 metres,Depth of snow in resort at 884 metres,Depth of snow in resort at 1750 metres,Depth of snow in resort at 1068 metres,Depth of snow in resort at 1450 metres,Depth of snow on upper runs at 2170 metres,Depth of snow in resort at 1420 metres,Depth of snow on upper runs at 1450 metres,Depth of snow in resort at 1010 metres,Depth of snow on upper runs at 1946 metres,Depth of snow in resort at 1154 metres,Depth of snow in resort at 630 metres,Depth of snow in resort at 1166 metres,Depth of snow on upper runs at 2270 metres,Depth of snow in resort at 465 metres,Depth of snow on upper runs at 1170 metres,Depth of snow in resort at 940 metres,Depth of snow on upper runs at 1660 metres,Depth of snow in resort at 1061 metres,Depth of snow on upper runs at 1396 metres,Depth of snow in resort at 1600 metres,Depth of snow in resort at 430 metres,Depth of snow on upper runs at 1050 metres,Depth of snow on upper runs at 1590 metres,Depth of snow on upper runs at 1350 metres,Depth of snow in resort at 1230 metres,Depth of snow in resort at 740 metres,Depth of snow in resort at 650 metres,Depth of snow on upper runs at 1180 metres,Depth of snow in resort at 930 metres,Depth of snow on upper runs at 1470 metres,Depth of snow in resort at 840 metres,Depth of snow in resort at 1440 metres,Depth of snow on upper runs at 1650 metres,Depth of snow on upper runs at 1726 metres,Depth of snow on upper runs at 1080 metres,Depth of snow on upper runs at 1093 metres,Depth of snow on upper runs at 1580 metres,Depth of snow in resort at 860 metres,Depth of snow on upper runs at 1385 metres,Depth of snow on upper runs at 1583 metres,Depth of snow in resort at 972 metres,Depth of snow on upper runs at 1030 metres,Depth of snow in resort at 875 metres,Depth of snow on upper runs at 2123 metres,Depth of snow in resort at 1550 metres,Depth of snow in resort at 1373 metres,Depth of snow on upper runs at 2552 metres,Depth of snow on upper runs at 1100 metres,Depth of snow on upper runs at 0 metres,Depth of snow in resort at 825 metres,Depth of snow in resort at 1044 metres,Depth of snow in resort at 1250 metres,Depth of snow in resort at 1256 metres,Depth of snow in resort at 1444 metres,Depth of snow in resort at 1687 metres,Depth of snow in resort at 1714 metres,Depth of snow on upper runs at 2076 metres,Depth of snow in resort at 1290 metres,Depth of snow on upper runs at 2593 metres,Depth of snow on upper runs at 1570 metres,Depth of snow in resort at 1809 metres,Depth of snow in resort at 1473 metres,Depth of snow on upper runs at 1346 metres,Depth of snow in resort at 1330 metres,Depth of snow on upper runs at 3330 metres,Depth of snow in resort at 520 metres,Depth of snow on upper runs at 2227 metres,Depth of snow in resort at 1466 metres,Depth of snow in resort at 1221 metres,Depth of snow on upper runs at 1900 metres,Depth of snow in resort at 1805 metres,Depth of snow in resort at 1660 metres,Depth of snow in resort at 1572 metres,Depth of snow on upper runs at 2300 metres,Depth of snow on upper runs at 2700 metres,Depth of snow in resort at 1457 metres,Depth of snow on upper runs at 2360 metres,Depth of snow on upper runs at 2730 metres,Depth of snow in resort at 1706 metres,Depth of snow on upper runs at 1725 metres,Depth of snow on upper runs at 2783 metres,Depth of snow in resort at 1322 metres,Depth of snow on upper runs at 2554 metres,Depth of snow in resort at 1716 metres,Depth of snow in resort at 1815 metres,Depth of snow in resort at 1812 metres,Depth of snow in resort at 1474 metres,Depth of snow on upper runs at 2961 metres,Depth of snow in resort at 1920 metres,Depth of snow in resort at 1263 metres,Depth of snow in resort at 1030 metres,Depth of snow on upper runs at 1460 metres,Depth of snow in resort at 0 metres,Depth of snow on upper runs at 1260 metres,Depth of snow in resort at 1283 metres,Depth of snow on upper runs at 1380 metres,Depth of snow in resort at 998 metres,Depth of snow in resort at 519 metres,Depth of snow on upper runs at 1863 metres,Depth of snow in resort at 790 metres,Depth of snow on upper runs at 2061 metres,Depth of snow on upper runs at 1485 metres,Depth of snow in resort at 1135 metres,Depth of snow on upper runs at 1856 metres,Depth of snow in resort at 1150 metres,Depth of snow on upper runs at 2225 metres,Depth of snow in resort at 1020 metres,Depth of snow in resort at 925 metres,Depth of snow in resort at 1035 metres,Depth of snow in resort at 1220 metres,Depth of snow on upper runs at 2720 metres,Depth of snow in resort at 1284 metres,Depth of snow on upper runs at 1634 metres,Depth of snow in resort at 1950 metres,Depth of snow on upper runs at 1228 metres,Depth of snow in resort at 1265 metres,Depth of snow on upper runs at 2352 metres,Depth of snow on upper runs at 2050 metres,Depth of snow in resort at 1769 metres,Depth of snow on upper runs at 2483 metres,Depth of snow on upper runs at 1887 metres,Depth of snow on upper runs at 2590 metres,Depth of snow on upper runs at 1901 metres,Depth of snow on upper runs at 1496 metres
Sattel - Hochstuckli,Sattel-Hochstuckli – Lucerne - Lake Lucerne Region,0.0/5.1 ,no info,1/4,https://snow.myswitzerland.com//snow_reports/sattel-hochstuckli-154/#piste,0.0 km,–,12.11.2023,12.11.2023,0 cm,0 cm,40,100 km,5,0.00 km²,,,0,End of season,850 m (altitude),0/0,–,,,0/3.5 km,,0/400 m,,,,,,,,,,,,,,,,–,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,–,,,,,,,,,,,,,,,,,,,,,,,,
GrindelwaldJungfrauRegion,Grindelwald – Bern Region,0.0/205.5 ,no info,15/67,https://snow.myswitzerland.com//snow_reports/grindelwaldjungfrauregion-228/#piste,0.0 km,–,05.11.2023,05.11.2023,0 cm,0 cm,44,213 km,106,0.00 km²,1200 m (altitude),closed,0,End of season,1000 m (altitude),0/9,100%,+41 (0)33 828 72 33,,0/3.0 km,,0/1737 m,+41 (0)33 854 12 12,0.0/0.0 km,0.0/0.0 km,–,940-990 m (altitude),-,,groomed,–,,–,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,–,,,,,,,,,,,,,,,,,,,,,,,
Habkern,Habkern – Bern Region,0.0/8.0 ,no info,0/2,https://snow.myswitzerland.com//snow_reports/habkern-97/#piste,0.0 km,–,28.03.2023,28.03.2023,0 cm,0 cm,0,0 km,4,2.00 km²,1200 m (altitude),no info,0,End of season,1200 m (altitude),0/4,0%,033 843 12 78,,0/0 km,–,0/80 m,+41 (0)79 602 71 08,0.0/0.0 km,0.0/0.0 km,–,1560-1605 m (altitude),-,,no info,–,,,,,,,,,,,,,,–,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,–,,,,,,,,,,,,,,,,,,,,,,
Meiringen - Hasliberg,Hasliberg – Bern Region,0.0/60.0 ,no info,0/13,https://snow.myswitzerland.com//snow_reports/meiringen-hasliberg-225/#piste,0.0 km,00:00 hr,01.04.2023,02.04.2023,0 cm,0 cm,22,60 km,23,0.11 km²,–,closed,–,No notification,–,0/4,0%,+41 (0)33 550 50 50,,0/2.4 km,–,0/647 m,,0/0.0 km,0/0.0 km,–,1300-1400 m (altitude),-,,no info,–,,,,,,,,,,,–,,,,,,,,,,,,–,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Oberiberg / Ybrig,Oberiberg – Lucerne - Lake Lucerne Region,0.0/10.0 ,no info,0/4,https://snow.myswitzerland.com//snow_reports/oberiberg-ybrig-287/#piste,–,–,11.03.2023,11.03.2023,0 cm,0 cm,12,50 km,3,0.00 km²,1130 m (altitude),closed,0,End of season,–,0/3,0%,+41 (0)55 414 16 60,,0/0 km,,0/1000 m,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,–,–,,,,,,,,,,,,,,,,,,,,
Andermatt-Oberalp-Sedrun,Andermatt – Lucerne - Lake Lucerne Region,0.0/103.4 ,end of season,0/20,https://snow.myswitzerland.com//snow_reports/andermatt-oberalp-sedrun-111/#piste,0.0 km,–,25.04.2023,01.05.2023,0 cm,0 cm,20,70 km,58,–,1444 m (altitude),closed,0,Passable,1444 m (altitude),0/4,–,+41 (0)58 200 69 75,,0/3.5 km,,0/800 m,+41 41 888 71 00,0.0/0.0 km,0.0/2.0 km,–,1444-1453 m (altitude),-,+41 (0)58 200 68 68,end of season,–,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0 cm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,110 cm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Vals,Vals – Graubünden,0.0/24.5 ,no info,3/6,https://snow.myswitzerland.com//snow_reports/vals-116/#piste,0.0 km,–,27.03.2023,27.03.2023,0 cm,0 cm,5,25 km,8,1.25 km²,–,closed,0,No notification,–,0/1,–,+41 (0)81 920 70 70,,0/1.0 km,,0/1700 m,+41 (0)81 920 70 70,0/0.0 km,0.0/0.0 km,–,1250 m (altitude),,,,,,,,,,,,,,,,,,,,,,,,–,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,–,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ebenalp-Horn,Wasserauen Ebenalp – Eastern Switzerland / Liechtenstein,0.0/10.0 ,no info,0/7,https://snow.myswitzerland.com//snow_reports/ebenalp-horn-50/#piste,2.0 km,–,03.04.2023,03.04.2023,0 cm,0 cm,–,–,10,0.30 km²,–,closed,0,Closed,1560 m (altitude),0/1,,,,,,,,,,,,,,,,,,,,,,,,,,,,–,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,–,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Adelboden,Adelboden – Bern Region,0.0/76.9 ,no info,6/31,https://snow.myswitzerland.com//snow_reports/adelboden-102/#piste,–,–,14.04.2023,01.04.2023,0 cm,0 cm,70,210 km,49,6.80 km²,–,closed,0,Passable,–,0/6,0%,+41 (0)33 673 80 80,,0/2.2 km,,0/3265 m,+41 (0)33 673 80 80,0.0/0.0 km,0/2.0 km,–,1290-1964 m (altitude),-,+41 (0)33 673 80 80,end of season,–,,,,,,,,,,,,,,,,,,,,,,–,,,,,,,,,,,,,,,,,,,,–,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Stoos,Stoos – Lucerne - Lake Lucerne Region,0.0/35.0 ,no info,1/9,https://snow.myswitzerland.com//snow_reports/stoos-19/#piste,0.0 km,–,03.11.2023,03.11.2023,5 cm,5 cm,8,35 km,9,0.09 km²,,,0,Passable,1300 m (altitude),0/0,0%,+41 (0)41 818 08 08,,0/0 km,,0/400 m,+41 (0)41 818 08 08,0.0/0.0 km,0.0/0.0 km,–,1300-1400 m (altitude),-,+41 (0)41 818 08 08,closed,–,,,,,,,,,,–,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,–,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Charmey.ch,Charmey – Region of Fribourg,0.0/30.0 ,no info,0/6,https://snow.myswitzerland.com//snow_reports/charmeych-4/#piste,–,–,27.02.2023,11.03.2023,0 cm,0 cm,0,80 km,14,13.00 km²,–,closed,0,Closed,–,0/2,100%,+41 (0)26 927 55 20,,0/0 km,–,450/450 m,+41 26 927 55 80,0/0.0 km,0.0/4.0 km,–,920-1050 m (altitude),-,+41 (0)26 927 55 20,closed,–,,,,,,,,,–,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,–,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bulle - La Chia,Bulle – Region of Fribourg,,There are no current reports available,Day ticketAdult: CHF 20.–Children: CHF 15.–,https://snow.myswitzerland.com//snow_reports/bulle-la-chia-152/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wengen – Jungfrau Ski Region,Wengen – Bern Region,,There are no current reports available,Day ticketAdult: CHF 75.–Children: CHF 38.–,https://snow.myswitzerland.com//snow_reports/wengen-jungfrau-ski-region-91/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Rossberg Oberwil i.S.,Oberwil i.S. – Bern Region,0.0/7.0 ,no info,0/3,https://snow.myswitzerland.com//snow_reports/rossberg-oberwil-is-224/#piste,–,–,n/a,n/a,0 cm,0 cm,3,7 km,3,10.00 km²,–,no info,,,,0/1,,,,,,,,,,,,,,,,,,,,,,,,–,,,,,,,,,,,,,,,,,,–,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nax / Mont-Noble,Nax – Valais,0.0/35.0 ,no info,0/5,https://snow.myswitzerland.com//snow_reports/nax-mont-noble-8/#piste,–,–,01.04.2023,01.04.2023,–,–,0,35 km,7,0.00 km²,–,closed,–,Closed,–,0/3,–,+41 (0)27 565 14 14,,0/0 km,–,0/0 m,+41 (0)27 203 17 38,0/0.0 km,0/0.0 km,–,1300 m (altitude),,,,,,,,,,,,,,–,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,–,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Marbach - Marbachegg,Marbach (Escholzmatt) – Lucerne - Lake Lucerne Region,0.0/10.0 ,no info,1/4,https://snow.myswitzerland.com//snow_reports/marbach-marbachegg-25/#piste,0.0 km,–,13.04.2023,13.04.2023,0 cm,0 cm,–,10 km,7,0.24 km²,880 m (altitude),no info,0,Closed,850 m (altitude),0/2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,–,,,,,,,,,,,,,,,,,–,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lenk im Simmental,Lenk i.S. – Bern Region,0.0/69.2 ,no info,4/19,https://snow.myswitzerland.com//snow_reports/lenk-im-simmental-94/#piste,0.0 km,–,01.03.2023,07.04.2023,0 cm,0 cm,69,210 km,34,0.00 km²,–,closed,0,Good,1068 m (altitude),0/4,0%,+41 33 952 52 52,,0/0 km,,0/1103 m,+41 33 736 35 35,0.0/0.0 km,0.0/0.0 km,–,1000-1900 m (altitude),-,+41 33 952 52 52,end of season,–,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,–,,,,,,–,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Grüsch-Danusa,Grüsch – Graubünden,0.0/34.0 ,no info,0/6,https://snow.myswitzerland.com//snow_reports/gruesch-danusa-122/#piste,–,–,n/a,n/a,0 cm,0 cm,0,34 km,10,1.50 km²,–,closed,0,Closed,1800 m (altitude),,0%,+41 (0)81 325 12 34,,0/0 km,,0/132 m,+41 (0)81 325 12 34,0/0.0 km,0/0.0 km,–,–,-,+41 (0)81 325 12 34,closed,–,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,–,,,,,,,,,,,–,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Beatenberg - Niederhorn,Beatenberg – Bern Region,0.0/9.0 ,no info,0/2,https://snow.myswitzerland.com//snow_reports/beatenberg-niederhorn-99/#piste,–,–,06.02.2023,26.02.2023,–,–,3,30 km,4,0.00 km²,–,closed,0,Closed,–,,–,+41 33 841 18 41,,0/0 km,,0/390 m,,,,,,,,,,,,–,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,–,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sörenberg,Sörenberg – Lucerne - Lake Lucerne Region,0.0/55.1 ,no info,0/14,https://snow.myswitzerland.com//snow_reports/soerenberg-107/#piste,0.0 km,–,28.03.2023,28.03.2023,0 cm,0 cm,17,53 km,31,1.50 km²,,,0,End of season,–,0/0,–,+41 (0)41 488 16 13,,0/3.0 km,,0/300 m,+41 (0)41 488 16 13,0.0/0.0 km,0.0/0.0 km,–,1000-1300 m (altitude),-,+41 (0)41 488 16 13,end of season,–,,,,,,,,,,,,,,,,,,,,,,,,,–,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,–,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Staldenried - Gspon,Staldenried – Valais,0.0/5.0 ,no info,2/4,https://snow.myswitzerland.com//snow_reports/staldenried-gspon-265/#piste,0.0 km,–,01.01.2020,01.01.2020,–,–,2,5 km,2,5.00 km²,,,0,Passable,1500 m (altitude),0/0,,,,,,,,,,,,,,,,,,,,,,,,,,–,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,–,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Vallée de Joux,Le Sentier – Canton of Vaud,0.0/23.0 ,closed,0/7,https://snow.myswitzerland.com//snow_reports/vallee-de-joux-133/#piste,0.0 km,–,27.03.2023,01.04.2023,0 cm,0 cm,0,42 km,17,–,–,closed,,,,0/11,,,,,,,,0/0.0 km,0/0 km,–,–,,,,,0 cm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0 cm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Val-de-Travers/La Robella,Buttes La Robella – Jura & Three-Lakes,0.0/20.0 ,end of season,0/4,https://snow.myswitzerland.com//snow_reports/val-de-traversla-robella-195/#piste,–,–,18.01.2023,18.01.2023,0 cm,0 cm,–,–,7,0.03 km²,–,closed,0,End of season,1200 m (altitude),0/1,0%,+41 (0)32 862 22 22,,0/0 km,,452/452 m,+41 (0)32 889 68 86,0.0/0.0 km,0/0.0 km,–,1100-1450 m (altitude),,,,,,,,,,,,,,,,,,,0 cm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0 cm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tschappina-Heinzenberg,Tschappina (Heinzenberg) – Graubünden,0.0/25.0 ,no info,0/4,https://snow.myswitzerland.com//snow_reports/tschappina-heinzenberg-58/#piste,–,–,n/a,n/a,0 cm,0 cm,0,25 km,8,0.00 km²,–,closed,0,No notification,–,0/1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,–,–,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sedrun-Oberalp-Andermatt,Sedrun – Graubünden,0.0/103.4 ,no info,0/20,https://snow.myswitzerland.com//snow_reports/sedrun-oberalp-andermatt-125/#piste,0.0 km,–,25.04.2023,01.05.2023,0 cm,0 cm,20,120 km,58,0.00 km²,1444 m (altitude),closed,,,,0/4,–,+41 (0)58 200 68 68,,0/3.5 km,,0/450 m,+41 (0)81 920 47 80,0.0/0.0 km,0.0/2.0 km,–,1444-1453 m (altitude),-,+41 (0)58 200 68 68,end of season,–,,,,,,,,,,,,,,,,,,,,,,,,,–,,,,,,,,,,,,,,,,,,,,,,,,,,–,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Rothwald - Wasenalp,Rothwald – Valais,0.0/25.0 ,no info,0/2,https://snow.myswitzerland.com//snow_reports/rothwald-wasenalp-292/#piste,–,–,14.03.2023,14.03.2023,10 cm,20 cm,–,–,8,5.36 km²,1750 m (altitude),closed,0,End of season,1750 m (altitude),0/2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,–,,,,,,,,,,,–,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mörlialp - Giswil,Giswil-Mörlialp – Lucerne - Lake Lucerne Region,0.0/12.0 ,no info,0/8,https://snow.myswitzerland.com//snow_reports/moerlialp-giswil-23/#piste,–,–,14.03.2023,14.03.2023,–,–,8,14 km,10,9.80 km²,–,closed,0,End of season,1350 m (altitude),,100%,+41 (0)41 675 22 28,,0/2.0 km,,0/200 m,0416752228,0.0/0.0 km,0.0/0.0 km,–,1350-1460 m (altitude),,,,,,,,,,–,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,–,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Moosalpregion,Bürchen – Valais,0.0/25.0 ,no info,0/9,https://snow.myswitzerland.com//snow_reports/moosalpregion-88/#piste,0.0 km,–,14.03.2023,14.03.2023,0 cm,0 cm,28,90 km,20,–,–,closed,0,Good,–,0/2,0%,,,0/0 km,–,0/379 m,,0/0 km,0/0 km,–,–,,,,,–,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,–,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
